Subject,Start Date,Start Time,End Date,End Time,All day event,Description,Location
ORG,10/09/2021,07:00 AM,10/09/2021,07:10 AM,TRUE,ORG
VETRO,11/09/2021,07:00 AM,11/09/2021,07:10 AM,TRUE,VETRO
PLASTICA,13/09/2021,07:00 AM,13/09/2021,07:10 AM,TRUE,PLASTICA
ORG,14/09/2021,07:00 AM,14/09/2021,07:10 AM,TRUE,ORG
CARTA,16/09/2021,07:00 AM,16/09/2021,07:10 AM,TRUE,CARTA
ORG,17/09/2021,07:00 AM,17/09/2021,07:10 AM,TRUE,ORG
ORG,21/09/2021,07:00 AM,21/09/2021,07:10 AM,TRUE,ORG
SFALCI,22/09/2021,07:00 AM,22/09/2021,07:10 AM,TRUE,SFALCI
NON REC,23/09/2021,07:00 AM,23/09/2021,07:10 AM,TRUE,NON REC
ORG,24/09/2021,07:00 AM,24/09/2021,07:10 AM,TRUE,ORG
ORG,28/09/2021,07:00 AM,28/09/2021,07:10 AM,TRUE,ORG
CARTA,30/09/2021,07:00 AM,30/09/2021,07:10 AM,TRUE,CARTA
VETRO,02/10/2021,07:00 AM,02/10/2021,07:10 AM,TRUE,VETRO
PLASTICA,04/10/2021,07:00 AM,04/10/2021,07:10 AM,TRUE,PLASTICA
ORG,05/10/2021,07:00 AM,05/10/2021,07:10 AM,TRUE,ORG
NON REC,07/10/2021,07:00 AM,07/10/2021,07:10 AM,TRUE,NON REC
ORG - LAV,12/10/2021,07:00 AM,12/10/2021,07:10 AM,TRUE,ORG - LAV
CARTA,14/10/2021,07:00 AM,14/10/2021,07:10 AM,TRUE,CARTA
ORG,19/10/2021,07:00 AM,19/10/2021,07:10 AM,TRUE,ORG
SFALCI,20/10/2021,07:00 AM,20/10/2021,07:10 AM,TRUE,SFALCI
NON REC,21/10/2021,07:00 AM,21/10/2021,07:10 AM,TRUE,NON REC
VETRO,23/10/2021,07:00 AM,23/10/2021,07:10 AM,TRUE,VETRO
PLASTICA,25/10/2021,07:00 AM,25/10/2021,07:10 AM,TRUE,PLASTICA
ORG,26/10/2021,07:00 AM,26/10/2021,07:10 AM,TRUE,ORG
CARTA,28/10/2021,07:00 AM,28/10/2021,07:10 AM,TRUE,CARTA
ORG,02/11/2021,07:00 AM,02/11/2021,07:10 AM,TRUE,ORG
NON REC,04/11/2021,07:00 AM,04/11/2021,07:10 AM,TRUE,NON REC
ORG,09/11/2021,07:00 AM,09/11/2021,07:10 AM,TRUE,ORG
CARTA,11/11/2021,07:00 AM,11/11/2021,07:10 AM,TRUE,CARTA
VETRO,13/11/2021,07:00 AM,13/11/2021,07:10 AM,TRUE,VETRO
PLASTICA,15/11/2021,07:00 AM,15/11/2021,07:10 AM,TRUE,PLASTICA
ORG,16/11/2021,07:00 AM,16/11/2021,07:10 AM,TRUE,ORG
SFALCI,17/11/2021,07:00 AM,17/11/2021,07:10 AM,TRUE,SFALCI
NON REC,18/11/2021,07:00 AM,18/11/2021,07:10 AM,TRUE,NON REC
ORG,23/11/2021,07:00 AM,23/11/2021,07:10 AM,TRUE,ORG
CARTA,25/11/2021,07:00 AM,25/11/2021,07:10 AM,TRUE,CARTA
ORG,30/11/2021,07:00 AM,30/11/2021,07:10 AM,TRUE,ORG
NON REC,02/12/2021,07:00 AM,02/12/2021,07:10 AM,TRUE,NON REC
VETRO,04/12/2021,07:00 AM,04/12/2021,07:10 AM,TRUE,VETRO
PLASTICA,06/12/2021,07:00 AM,06/12/2021,07:10 AM,TRUE,PLASTICA
ORG,07/12/2021,07:00 AM,07/12/2021,07:10 AM,TRUE,ORG
CARTA,09/12/2021,07:00 AM,09/12/2021,07:10 AM,TRUE,CARTA
ORG,14/12/2021,07:00 AM,14/12/2021,07:10 AM,TRUE,ORG
SFALCI,15/12/2021,07:00 AM,15/12/2021,07:10 AM,TRUE,SFALCI
NON REC,16/12/2021,07:00 AM,16/12/2021,07:10 AM,TRUE,NON REC
ORG,21/12/2021,07:00 AM,21/12/2021,07:10 AM,TRUE,ORG
CARTA,23/12/2021,07:00 AM,23/12/2021,07:10 AM,TRUE,CARTA
PLASTICA,27/12/2021,07:00 AM,27/12/2021,07:10 AM,TRUE,PLASTICA
ORG - VETRO,28/12/2021,07:00 AM,28/12/2021,07:10 AM,TRUE,ORG - VETRO
NON REC,30/12/2021,07:00 AM,30/12/2021,07:10 AM,TRUE,NON REC
09/2021,07:00 AM,18/09/2021,07:10 AM,TRUE,SFALCI
ORG,20/09/2021,07:00 AM,20/09/2021,07:10 AM,TRUE,ORG
NON REC,21/09/2021,07:00 AM,21/09/2021,07:10 AM,TRUE,NON REC
ORG,23/09/2021,07:00 AM,23/09/2021,07:10 AM,TRUE,ORG
ORG - LAV - PLASTICA,27/09/2021,07:00 AM,27/09/2021,07:10 AM,TRUE,ORG - LAV - PLASTICA
NON REC,28/09/2021,07:00 AM,28/09/2021,07:10 AM,TRUE,NON REC
CARTA,29/09/2021,07:00 AM,29/09/2021,07:10 AM,TRUE,CARTA
ORG,30/09/2021,07:00 AM,30/09/2021,07:10 AM,TRUE,ORG
VETRO,01/10/2021,07:00 AM,01/10/2021,07:10 AM,TRUE,VETRO
SFALCI,02/10/2021,07:00 AM,02/10/2021,07:10 AM,TRUE,SFALCI
ORG,04/10/2021,07:00 AM,04/10/2021,07:10 AM,TRUE,ORG
NON REC,05/10/2021,07:00 AM,05/10/2021,07:10 AM,TRUE,NON REC
ORG,07/10/2021,07:00 AM,07/10/2021,07:10 AM,TRUE,ORG
ORG - PLASTICA,11/10/2021,07:00 AM,11/10/2021,07:10 AM,TRUE,ORG - PLASTICA
NON REC,12/10/2021,07:00 AM,12/10/2021,07:10 AM,TRUE,NON REC
CARTA,13/10/2021,07:00 AM,13/10/2021,07:10 AM,TRUE,CARTA
ORG,14/10/2021,07:00 AM,14/10/2021,07:10 AM,TRUE,ORG
VETRO,15/10/2021,07:00 AM,15/10/2021,07:10 AM,TRUE,VETRO
SFALCI,16/10/2021,07:00 AM,16/10/2021,07:10 AM,TRUE,SFALCI
ORG,18/10/2021,07:00 AM,18/10/2021,07:10 AM,TRUE,ORG
NON REC,19/10/2021,07:00 AM,19/10/2021,07:10 AM,TRUE,NON REC
ORG,21/10/2021,07:00 AM,21/10/2021,07:10 AM,TRUE,ORG
ORG - PLASTICA,25/10/2021,07:00 AM,25/10/2021,07:10 AM,TRUE,ORG - PLASTICA
NON REC,26/10/2021,07:00 AM,26/10/2021,07:10 AM,TRUE,NON REC
CARTA,27/10/2021,07:00 AM,27/10/2021,07:10 AM,TRUE,CARTA
ORG,28/10/2021,07:00 AM,28/10/2021,07:10 AM,TRUE,ORG
VETRO,29/10/2021,07:00 AM,29/10/2021,07:10 AM,TRUE,VETRO
SFALCI,30/10/2021,07:00 AM,30/10/2021,07:10 AM,TRUE,SFALCI
ORG,01/11/2021,07:00 AM,01/11/2021,07:10 AM,TRUE,ORG
NON REC,02/11/2021,07:00 AM,02/11/2021,07:10 AM,TRUE,NON REC
ORG,04/11/2021,07:00 AM,04/11/2021,07:10 AM,TRUE,ORG
ORG - PLASTICA,08/11/2021,07:00 AM,08/11/2021,07:10 AM,TRUE,ORG - PLASTICA
NON REC,09/11/2021,07:00 AM,09/11/2021,07:10 AM,TRUE,NON REC
CARTA,10/11/2021,07:00 AM,10/11/2021,07:10 AM,TRUE,CARTA
ORG,11/11/2021,07:00 AM,11/11/2021,07:10 AM,TRUE,ORG
VETRO,12/11/2021,07:00 AM,12/11/2021,07:10 AM,TRUE,VETRO
ORG,15/11/2021,07:00 AM,15/11/2021,07:10 AM,TRUE,ORG
NON REC,16/11/2021,07:00 AM,16/11/2021,07:10 AM,TRUE,NON REC
ORG,18/11/2021,07:00 AM,18/11/2021,07:10 AM,TRUE,ORG
SFALCI,20/11/2021,07:00 AM,20/11/2021,07:10 AM,TRUE,SFALCI
ORG - PLASTICA,22/11/2021,07:00 AM,22/11/2021,07:10 AM,TRUE,ORG - PLASTICA
NON REC,23/11/2021,07:00 AM,23/11/2021,07:10 AM,TRUE,NON REC
CARTA,24/11/2021,07:00 AM,24/11/2021,07:10 AM,TRUE,CARTA
ORG,25/11/2021,07:00 AM,25/11/2021,07:10 AM,TRUE,ORG
VETRO,26/11/2021,07:00 AM,26/11/2021,07:10 AM,TRUE,VETRO
ORG,29/11/2021,07:00 AM,29/11/2021,07:10 AM,TRUE,ORG
NON REC,30/11/2021,07:00 AM,30/11/2021,07:10 AM,TRUE,NON REC
ORG,02/12/2021,07:00 AM,02/12/2021,07:10 AM,TRUE,ORG
ORG - PLASTICA,06/12/2021,07:00 AM,06/12/2021,07:10 AM,TRUE,ORG - PLASTICA
NON REC,07/12/2021,07:00 AM,07/12/2021,07:10 AM,TRUE,NON REC
CARTA,08/12/2021,07:00 AM,08/12/2021,07:10 AM,TRUE,CARTA
ORG,09/12/2021,07:00 AM,09/12/2021,07:10 AM,TRUE,ORG
VETRO,10/12/2021,07:00 AM,10/12/2021,07:10 AM,TRUE,VETRO
ORG,13/12/2021,07:00 AM,13/12/2021,07:10 AM,TRUE,ORG
NON REC,14/12/2021,07:00 AM,14/12/2021,07:10 AM,TRUE,NON REC
ORG,16/12/2021,07:00 AM,16/12/2021,07:10 AM,TRUE,ORG
SFALCI,18/12/2021,07:00 AM,18/12/2021,07:10 AM,TRUE,SFALCI
ORG - PLASTICA,20/12/2021,07:00 AM,20/12/2021,07:10 AM,TRUE,ORG - PLASTICA
NON REC,21/12/2021,07:00 AM,21/12/2021,07:10 AM,TRUE,NON REC
CARTA,22/12/2021,07:00 AM,22/12/2021,07:10 AM,TRUE,CARTA
ORG,23/12/2021,07:00 AM,23/12/2021,07:10 AM,TRUE,ORG
VETRO,24/12/2021,07:00 AM,24/12/2021,07:10 AM,TRUE,VETRO
ORG,27/12/2021,07:00 AM,27/12/2021,07:10 AM,TRUE,ORG
NON REC,28/12/2021,07:00 AM,28/12/2021,07:10 AM,TRUE,NON REC
ORG,30/12/2021,07:00 AM,30/12/2021,07:10 AM,TRUE,ORG
