Subject,Start Date,Start Time,End Date,End Time,All day event,Description,Location
ORG - SFALCI,12/07/2021,07:00 AM,12/07/2021,07:10 AM,TRUE,ORG - SFALCI
PLASTICA,14/07/2021,07:00 AM,14/07/2021,07:10 AM,TRUE,PLASTICA
ORG,16/07/2021,07:00 AM,16/07/2021,07:10 AM,TRUE,ORG
ORG - LAV,19/07/2021,07:00 AM,19/07/2021,07:10 AM,TRUE,ORG - LAV
CARTA - VETRO,21/07/2021,07:00 AM,21/07/2021,07:10 AM,TRUE,CARTA - VETRO
NON REC,22/07/2021,07:00 AM,22/07/2021,07:10 AM,TRUE,NON REC
ORG,23/07/2021,07:00 AM,23/07/2021,07:10 AM,TRUE,ORG
ORG - SFALCI,26/07/2021,07:00 AM,26/07/2021,07:10 AM,TRUE,ORG - SFALCI
ORG,30/07/2021,07:00 AM,30/07/2021,07:10 AM,TRUE,ORG
PLASTICA,04/08/2021,07:00 AM,04/08/2021,07:10 AM,TRUE,PLASTICA
NON REC,05/08/2021,07:00 AM,05/08/2021,07:10 AM,TRUE,NON REC
ORG,06/08/2021,07:00 AM,06/08/2021,07:10 AM,TRUE,ORG
ORG - LAV - SFALCI,09/08/2021,07:00 AM,09/08/2021,07:10 AM,TRUE,ORG - LAV - SFALCI
CARTA,11/08/2021,07:00 AM,11/08/2021,07:10 AM,TRUE,CARTA
ORG,13/08/2021,07:00 AM,13/08/2021,07:10 AM,TRUE,ORG
ORG,16/08/2021,07:00 AM,16/08/2021,07:10 AM,TRUE,ORG
VETRO,18/08/2021,07:00 AM,18/08/2021,07:10 AM,TRUE,VETRO
NON REC,19/08/2021,07:00 AM,19/08/2021,07:10 AM,TRUE,NON REC
ORG,20/08/2021,07:00 AM,20/08/2021,07:10 AM,TRUE,ORG
ORG - SFALCI,23/08/2021,07:00 AM,23/08/2021,07:10 AM,TRUE,ORG - SFALCI
PLASTICA,25/08/2021,07:00 AM,25/08/2021,07:10 AM,TRUE,PLASTICA
ORG,27/08/2021,07:00 AM,27/08/2021,07:10 AM,TRUE,ORG
ORG,30/08/2021,07:00 AM,30/08/2021,07:10 AM,TRUE,ORG
NON REC,02/09/2021,07:00 AM,02/09/2021,07:10 AM,TRUE,NON REC
ORG,03/09/2021,07:00 AM,03/09/2021,07:10 AM,TRUE,ORG
ORG - SFALCI,06/09/2021,07:00 AM,06/09/2021,07:10 AM,TRUE,ORG - SFALCI
ORG,10/09/2021,07:00 AM,10/09/2021,07:10 AM,TRUE,ORG
ORG,13/09/2021,07:00 AM,13/09/2021,07:10 AM,TRUE,ORG
PLASTICA - VETRO,15/09/2021,07:00 AM,15/09/2021,07:10 AM,TRUE,PLASTICA - VETRO
NON REC,16/09/2021,07:00 AM,16/09/2021,07:10 AM,TRUE,NON REC
ORG,17/09/2021,07:00 AM,17/09/2021,07:10 AM,TRUE,ORG
ORG - LAV - SFALCI,20/09/2021,07:00 AM,20/09/2021,07:10 AM,TRUE,ORG - LAV - SFALCI
CARTA,22/09/2021,07:00 AM,22/09/2021,07:10 AM,TRUE,CARTA
ORG,24/09/2021,07:00 AM,24/09/2021,07:10 AM,TRUE,ORG
ORG,27/09/2021,07:00 AM,27/09/2021,07:10 AM,TRUE,ORG
NON REC,30/09/2021,07:00 AM,30/09/2021,07:10 AM,TRUE,NON REC
ORG - SFALCI,04/10/2021,07:00 AM,04/10/2021,07:10 AM,TRUE,ORG - SFALCI
PLASTICA,06/10/2021,07:00 AM,06/10/2021,07:10 AM,TRUE,PLASTICA
ORG,11/10/2021,07:00 AM,11/10/2021,07:10 AM,TRUE,ORG
CARTA - VETRO,13/10/2021,07:00 AM,13/10/2021,07:10 AM,TRUE,CARTA - VETRO
NON REC,14/10/2021,07:00 AM,14/10/2021,07:10 AM,TRUE,NON REC
ORG,18/10/2021,07:00 AM,18/10/2021,07:10 AM,TRUE,ORG
ORG - SFALCI,25/10/2021,07:00 AM,25/10/2021,07:10 AM,TRUE,ORG - SFALCI
PLASTICA,27/10/2021,07:00 AM,27/10/2021,07:10 AM,TRUE,PLASTICA
NON REC,28/10/2021,07:00 AM,28/10/2021,07:10 AM,TRUE,NON REC
ORG,02/11/2021,07:00 AM,02/11/2021,07:10 AM,TRUE,ORG
CARTA,03/11/2021,07:00 AM,03/11/2021,07:10 AM,TRUE,CARTA
ORG,08/11/2021,07:00 AM,08/11/2021,07:10 AM,TRUE,ORG
VETRO,10/11/2021,07:00 AM,10/11/2021,07:10 AM,TRUE,VETRO
NON REC,11/11/2021,07:00 AM,11/11/2021,07:10 AM,TRUE,NON REC
ORG - SFALCI,15/11/2021,07:00 AM,15/11/2021,07:10 AM,TRUE,ORG - SFALCI
PLASTICA,17/11/2021,07:00 AM,17/11/2021,07:10 AM,TRUE,PLASTICA
ORG,22/11/2021,07:00 AM,22/11/2021,07:10 AM,TRUE,ORG
CARTA,24/11/2021,07:00 AM,24/11/2021,07:10 AM,TRUE,CARTA
NON REC,25/11/2021,07:00 AM,25/11/2021,07:10 AM,TRUE,NON REC
ORG,29/11/2021,07:00 AM,29/11/2021,07:10 AM,TRUE,ORG
ORG - SFALCI,06/12/2021,07:00 AM,06/12/2021,07:10 AM,TRUE,ORG - SFALCI
NON REC,09/12/2021,07:00 AM,09/12/2021,07:10 AM,TRUE,NON REC
PLASTICA - VETRO,10/12/2021,07:00 AM,10/12/2021,07:10 AM,TRUE,PLASTICA - VETRO
ORG,13/12/2021,07:00 AM,13/12/2021,07:10 AM,TRUE,ORG
CARTA,15/12/2021,07:00 AM,15/12/2021,07:10 AM,TRUE,CARTA
ORG,20/12/2021,07:00 AM,20/12/2021,07:10 AM,TRUE,ORG
NON REC,23/12/2021,07:00 AM,23/12/2021,07:10 AM,TRUE,NON REC
ORG,27/12/2021,07:00 AM,27/12/2021,07:10 AM,TRUE,ORG
PLASTICA,29/12/2021,07:00 AM,29/12/2021,07:10 AM,TRUE,PLASTICA
07/2021,07:00 AM,22/07/2021,07:10 AM,TRUE,ORG
VETRO,23/07/2021,07:00 AM,23/07/2021,07:10 AM,TRUE,VETRO
SFALCI,24/07/2021,07:00 AM,24/07/2021,07:10 AM,TRUE,SFALCI
ORG,26/07/2021,07:00 AM,26/07/2021,07:10 AM,TRUE,ORG
NON REC,27/07/2021,07:00 AM,27/07/2021,07:10 AM,TRUE,NON REC
ORG,29/07/2021,07:00 AM,29/07/2021,07:10 AM,TRUE,ORG
SFALCI,31/07/2021,07:00 AM,31/07/2021,07:10 AM,TRUE,SFALCI
ORG - PLASTICA,02/08/2021,07:00 AM,02/08/2021,07:10 AM,TRUE,ORG - PLASTICA
NON REC,03/08/2021,07:00 AM,03/08/2021,07:10 AM,TRUE,NON REC
CARTA,04/08/2021,07:00 AM,04/08/2021,07:10 AM,TRUE,CARTA
ORG,05/08/2021,07:00 AM,05/08/2021,07:10 AM,TRUE,ORG
VETRO,06/08/2021,07:00 AM,06/08/2021,07:10 AM,TRUE,VETRO
SFALCI,07/08/2021,07:00 AM,07/08/2021,07:10 AM,TRUE,SFALCI
ORG,09/08/2021,07:00 AM,09/08/2021,07:10 AM,TRUE,ORG
NON REC,10/08/2021,07:00 AM,10/08/2021,07:10 AM,TRUE,NON REC
ORG,12/08/2021,07:00 AM,12/08/2021,07:10 AM,TRUE,ORG
SFALCI,14/08/2021,07:00 AM,14/08/2021,07:10 AM,TRUE,SFALCI
ORG - PLASTICA,16/08/2021,07:00 AM,16/08/2021,07:10 AM,TRUE,ORG - PLASTICA
NON REC,17/08/2021,07:00 AM,17/08/2021,07:10 AM,TRUE,NON REC
CARTA,18/08/2021,07:00 AM,18/08/2021,07:10 AM,TRUE,CARTA
ORG,19/08/2021,07:00 AM,19/08/2021,07:10 AM,TRUE,ORG
VETRO,20/08/2021,07:00 AM,20/08/2021,07:10 AM,TRUE,VETRO
ORG,23/08/2021,07:00 AM,23/08/2021,07:10 AM,TRUE,ORG
NON REC,24/08/2021,07:00 AM,24/08/2021,07:10 AM,TRUE,NON REC
ORG,26/08/2021,07:00 AM,26/08/2021,07:10 AM,TRUE,ORG
SFALCI,28/08/2021,07:00 AM,28/08/2021,07:10 AM,TRUE,SFALCI
ORG - PLASTICA,30/08/2021,07:00 AM,30/08/2021,07:10 AM,TRUE,ORG - PLASTICA
NON REC,31/08/2021,07:00 AM,31/08/2021,07:10 AM,TRUE,NON REC
CARTA,01/09/2021,07:00 AM,01/09/2021,07:10 AM,TRUE,CARTA
ORG,02/09/2021,07:00 AM,02/09/2021,07:10 AM,TRUE,ORG
VETRO,03/09/2021,07:00 AM,03/09/2021,07:10 AM,TRUE,VETRO
SFALCI,04/09/2021,07:00 AM,04/09/2021,07:10 AM,TRUE,SFALCI
ORG,06/09/2021,07:00 AM,06/09/2021,07:10 AM,TRUE,ORG
NON REC,07/09/2021,07:00 AM,07/09/2021,07:10 AM,TRUE,NON REC
ORG,09/09/2021,07:00 AM,09/09/2021,07:10 AM,TRUE,ORG
SFALCI,11/09/2021,07:00 AM,11/09/2021,07:10 AM,TRUE,SFALCI
ORG - PLASTICA,13/09/2021,07:00 AM,13/09/2021,07:10 AM,TRUE,ORG - PLASTICA
NON REC,14/09/2021,07:00 AM,14/09/2021,07:10 AM,TRUE,NON REC
CARTA,15/09/2021,07:00 AM,15/09/2021,07:10 AM,TRUE,CARTA
ORG,16/09/2021,07:00 AM,16/09/2021,07:10 AM,TRUE,ORG
VETRO,17/09/2021,07:00 AM,17/09/2021,07:10 AM,TRUE,VETRO
SFALCI,18/09/2021,07:00 AM,18/09/2021,07:10 AM,TRUE,SFALCI
ORG,20/09/2021,07:00 AM,20/09/2021,07:10 AM,TRUE,ORG
NON REC,21/09/2021,07:00 AM,21/09/2021,07:10 AM,TRUE,NON REC
ORG,23/09/2021,07:00 AM,23/09/2021,07:10 AM,TRUE,ORG
ORG - LAV - PLASTICA,27/09/2021,07:00 AM,27/09/2021,07:10 AM,TRUE,ORG - LAV - PLASTICA
NON REC,28/09/2021,07:00 AM,28/09/2021,07:10 AM,TRUE,NON REC
CARTA,29/09/2021,07:00 AM,29/09/2021,07:10 AM,TRUE,CARTA
ORG,30/09/2021,07:00 AM,30/09/2021,07:10 AM,TRUE,ORG
VETRO,01/10/2021,07:00 AM,01/10/2021,07:10 AM,TRUE,VETRO
SFALCI,02/10/2021,07:00 AM,02/10/2021,07:10 AM,TRUE,SFALCI
ORG,04/10/2021,07:00 AM,04/10/2021,07:10 AM,TRUE,ORG
NON REC,05/10/2021,07:00 AM,05/10/2021,07:10 AM,TRUE,NON REC
ORG,07/10/2021,07:00 AM,07/10/2021,07:10 AM,TRUE,ORG
ORG - PLASTICA,11/10/2021,07:00 AM,11/10/2021,07:10 AM,TRUE,ORG - PLASTICA
NON REC,12/10/2021,07:00 AM,12/10/2021,07:10 AM,TRUE,NON REC
CARTA,13/10/2021,07:00 AM,13/10/2021,07:10 AM,TRUE,CARTA
ORG,14/10/2021,07:00 AM,14/10/2021,07:10 AM,TRUE,ORG
VETRO,15/10/2021,07:00 AM,15/10/2021,07:10 AM,TRUE,VETRO
SFALCI,16/10/2021,07:00 AM,16/10/2021,07:10 AM,TRUE,SFALCI
ORG,18/10/2021,07:00 AM,18/10/2021,07:10 AM,TRUE,ORG
NON REC,19/10/2021,07:00 AM,19/10/2021,07:10 AM,TRUE,NON REC
ORG,21/10/2021,07:00 AM,21/10/2021,07:10 AM,TRUE,ORG
ORG - PLASTICA,25/10/2021,07:00 AM,25/10/2021,07:10 AM,TRUE,ORG - PLASTICA
NON REC,26/10/2021,07:00 AM,26/10/2021,07:10 AM,TRUE,NON REC
CARTA,27/10/2021,07:00 AM,27/10/2021,07:10 AM,TRUE,CARTA
ORG,28/10/2021,07:00 AM,28/10/2021,07:10 AM,TRUE,ORG
VETRO,29/10/2021,07:00 AM,29/10/2021,07:10 AM,TRUE,VETRO
SFALCI,30/10/2021,07:00 AM,30/10/2021,07:10 AM,TRUE,SFALCI
ORG,01/11/2021,07:00 AM,01/11/2021,07:10 AM,TRUE,ORG
NON REC,02/11/2021,07:00 AM,02/11/2021,07:10 AM,TRUE,NON REC
ORG,04/11/2021,07:00 AM,04/11/2021,07:10 AM,TRUE,ORG
ORG - PLASTICA,08/11/2021,07:00 AM,08/11/2021,07:10 AM,TRUE,ORG - PLASTICA
NON REC,09/11/2021,07:00 AM,09/11/2021,07:10 AM,TRUE,NON REC
CARTA,10/11/2021,07:00 AM,10/11/2021,07:10 AM,TRUE,CARTA
ORG,11/11/2021,07:00 AM,11/11/2021,07:10 AM,TRUE,ORG
VETRO,12/11/2021,07:00 AM,12/11/2021,07:10 AM,TRUE,VETRO
ORG,15/11/2021,07:00 AM,15/11/2021,07:10 AM,TRUE,ORG
NON REC,16/11/2021,07:00 AM,16/11/2021,07:10 AM,TRUE,NON REC
ORG,18/11/2021,07:00 AM,18/11/2021,07:10 AM,TRUE,ORG
SFALCI,20/11/2021,07:00 AM,20/11/2021,07:10 AM,TRUE,SFALCI
ORG - PLASTICA,22/11/2021,07:00 AM,22/11/2021,07:10 AM,TRUE,ORG - PLASTICA
NON REC,23/11/2021,07:00 AM,23/11/2021,07:10 AM,TRUE,NON REC
CARTA,24/11/2021,07:00 AM,24/11/2021,07:10 AM,TRUE,CARTA
ORG,25/11/2021,07:00 AM,25/11/2021,07:10 AM,TRUE,ORG
VETRO,26/11/2021,07:00 AM,26/11/2021,07:10 AM,TRUE,VETRO
ORG,29/11/2021,07:00 AM,29/11/2021,07:10 AM,TRUE,ORG
NON REC,30/11/2021,07:00 AM,30/11/2021,07:10 AM,TRUE,NON REC
ORG,02/12/2021,07:00 AM,02/12/2021,07:10 AM,TRUE,ORG
ORG - PLASTICA,06/12/2021,07:00 AM,06/12/2021,07:10 AM,TRUE,ORG - PLASTICA
NON REC,07/12/2021,07:00 AM,07/12/2021,07:10 AM,TRUE,NON REC
CARTA,08/12/2021,07:00 AM,08/12/2021,07:10 AM,TRUE,CARTA
ORG,09/12/2021,07:00 AM,09/12/2021,07:10 AM,TRUE,ORG
VETRO,10/12/2021,07:00 AM,10/12/2021,07:10 AM,TRUE,VETRO
ORG,13/12/2021,07:00 AM,13/12/2021,07:10 AM,TRUE,ORG
NON REC,14/12/2021,07:00 AM,14/12/2021,07:10 AM,TRUE,NON REC
ORG,16/12/2021,07:00 AM,16/12/2021,07:10 AM,TRUE,ORG
SFALCI,18/12/2021,07:00 AM,18/12/2021,07:10 AM,TRUE,SFALCI
ORG - PLASTICA,20/12/2021,07:00 AM,20/12/2021,07:10 AM,TRUE,ORG - PLASTICA
NON REC,21/12/2021,07:00 AM,21/12/2021,07:10 AM,TRUE,NON REC
CARTA,22/12/2021,07:00 AM,22/12/2021,07:10 AM,TRUE,CARTA
ORG,23/12/2021,07:00 AM,23/12/2021,07:10 AM,TRUE,ORG
VETRO,24/12/2021,07:00 AM,24/12/2021,07:10 AM,TRUE,VETRO
ORG,27/12/2021,07:00 AM,27/12/2021,07:10 AM,TRUE,ORG
NON REC,28/12/2021,07:00 AM,28/12/2021,07:10 AM,TRUE,NON REC
ORG,30/12/2021,07:00 AM,30/12/2021,07:10 AM,TRUE,ORG
