Subject,Start Date,Start Time,End Date,End Time,All day event,Description,Location
NON REC - PLASTICA,17/08/2021,07:00 AM,17/08/2021,07:10 AM,TRUE,NON REC - PLASTICA
ORG,19/08/2021,07:00 AM,19/08/2021,07:10 AM,TRUE,ORG
ORG,23/08/2021,07:00 AM,23/08/2021,07:10 AM,TRUE,ORG
CARTA,24/08/2021,07:00 AM,24/08/2021,07:10 AM,TRUE,CARTA
ORG - LAV - VETRO,26/08/2021,07:00 AM,26/08/2021,07:10 AM,TRUE,ORG - LAV - VETRO
ORG - SFALCI,30/08/2021,07:00 AM,30/08/2021,07:10 AM,TRUE,ORG - SFALCI
NON REC - PLASTICA,31/08/2021,07:00 AM,31/08/2021,07:10 AM,TRUE,NON REC - PLASTICA
ORG,06/09/2021,07:00 AM,06/09/2021,07:10 AM,TRUE,ORG
CARTA,07/09/2021,07:00 AM,07/09/2021,07:10 AM,TRUE,CARTA
ORG - VETRO,09/09/2021,07:00 AM,09/09/2021,07:10 AM,TRUE,ORG - VETRO
ORG - SFALCI,13/09/2021,07:00 AM,13/09/2021,07:10 AM,TRUE,ORG - SFALCI
NON REC - PLASTICA,14/09/2021,07:00 AM,14/09/2021,07:10 AM,TRUE,NON REC - PLASTICA
ORG,16/09/2021,07:00 AM,16/09/2021,07:10 AM,TRUE,ORG
ORG,20/09/2021,07:00 AM,20/09/2021,07:10 AM,TRUE,ORG
CARTA,21/09/2021,07:00 AM,21/09/2021,07:10 AM,TRUE,CARTA
ORG - VETRO,23/09/2021,07:00 AM,23/09/2021,07:10 AM,TRUE,ORG - VETRO
ORG - SFALCI,27/09/2021,07:00 AM,27/09/2021,07:10 AM,TRUE,ORG - SFALCI
NON REC - PLASTICA,28/09/2021,07:00 AM,28/09/2021,07:10 AM,TRUE,NON REC - PLASTICA
ORG,30/09/2021,07:00 AM,30/09/2021,07:10 AM,TRUE,ORG
CARTA,05/10/2021,07:00 AM,05/10/2021,07:10 AM,TRUE,CARTA
ORG - VETRO,07/10/2021,07:00 AM,07/10/2021,07:10 AM,TRUE,ORG - VETRO
SFALCI,11/10/2021,07:00 AM,11/10/2021,07:10 AM,TRUE,SFALCI
NON REC - PLASTICA,12/10/2021,07:00 AM,12/10/2021,07:10 AM,TRUE,NON REC - PLASTICA
ORG,14/10/2021,07:00 AM,14/10/2021,07:10 AM,TRUE,ORG
CARTA,19/10/2021,07:00 AM,19/10/2021,07:10 AM,TRUE,CARTA
ORG - LAV - VETRO,21/10/2021,07:00 AM,21/10/2021,07:10 AM,TRUE,ORG - LAV - VETRO
SFALCI,25/10/2021,07:00 AM,25/10/2021,07:10 AM,TRUE,SFALCI
NON REC - PLASTICA,26/10/2021,07:00 AM,26/10/2021,07:10 AM,TRUE,NON REC - PLASTICA
ORG,28/10/2021,07:00 AM,28/10/2021,07:10 AM,TRUE,ORG
ORG - VETRO,04/11/2021,07:00 AM,04/11/2021,07:10 AM,TRUE,ORG - VETRO
SFALCI,08/11/2021,07:00 AM,08/11/2021,07:10 AM,TRUE,SFALCI
NON REC - PLASTICA,09/11/2021,07:00 AM,09/11/2021,07:10 AM,TRUE,NON REC - PLASTICA
ORG,11/11/2021,07:00 AM,11/11/2021,07:10 AM,TRUE,ORG
CARTA,16/11/2021,07:00 AM,16/11/2021,07:10 AM,TRUE,CARTA
ORG - VETRO,18/11/2021,07:00 AM,18/11/2021,07:10 AM,TRUE,ORG - VETRO
SFALCI,22/11/2021,07:00 AM,22/11/2021,07:10 AM,TRUE,SFALCI
NON REC - PLASTICA,23/11/2021,07:00 AM,23/11/2021,07:10 AM,TRUE,NON REC - PLASTICA
ORG,25/11/2021,07:00 AM,25/11/2021,07:10 AM,TRUE,ORG
CARTA,30/11/2021,07:00 AM,30/11/2021,07:10 AM,TRUE,CARTA
NON REC - PLASTICA,07/12/2021,07:00 AM,07/12/2021,07:10 AM,TRUE,NON REC - PLASTICA
ORG,09/12/2021,07:00 AM,09/12/2021,07:10 AM,TRUE,ORG
SFALCI,13/12/2021,07:00 AM,13/12/2021,07:10 AM,TRUE,SFALCI
CARTA,14/12/2021,07:00 AM,14/12/2021,07:10 AM,TRUE,CARTA
ORG - VETRO,16/12/2021,07:00 AM,16/12/2021,07:10 AM,TRUE,ORG - VETRO
NON REC - PLASTICA,21/12/2021,07:00 AM,21/12/2021,07:10 AM,TRUE,NON REC - PLASTICA
ORG,23/12/2021,07:00 AM,23/12/2021,07:10 AM,TRUE,ORG
CARTA,28/12/2021,07:00 AM,28/12/2021,07:10 AM,TRUE,CARTA
ORG - VETRO,30/12/2021,07:00 AM,30/12/2021,07:10 AM,TRUE,ORG - VETRO
AM,31/07/2021,07:10 AM,TRUE,SFALCI
ORG - PLASTICA,02/08/2021,07:00 AM,02/08/2021,07:10 AM,TRUE,ORG - PLASTICA
NON REC,03/08/2021,07:00 AM,03/08/2021,07:10 AM,TRUE,NON REC
CARTA,04/08/2021,07:00 AM,04/08/2021,07:10 AM,TRUE,CARTA
ORG,05/08/2021,07:00 AM,05/08/2021,07:10 AM,TRUE,ORG
VETRO,06/08/2021,07:00 AM,06/08/2021,07:10 AM,TRUE,VETRO
SFALCI,07/08/2021,07:00 AM,07/08/2021,07:10 AM,TRUE,SFALCI
ORG,09/08/2021,07:00 AM,09/08/2021,07:10 AM,TRUE,ORG
NON REC,10/08/2021,07:00 AM,10/08/2021,07:10 AM,TRUE,NON REC
ORG,12/08/2021,07:00 AM,12/08/2021,07:10 AM,TRUE,ORG
SFALCI,14/08/2021,07:00 AM,14/08/2021,07:10 AM,TRUE,SFALCI
ORG - PLASTICA,16/08/2021,07:00 AM,16/08/2021,07:10 AM,TRUE,ORG - PLASTICA
NON REC,17/08/2021,07:00 AM,17/08/2021,07:10 AM,TRUE,NON REC
CARTA,18/08/2021,07:00 AM,18/08/2021,07:10 AM,TRUE,CARTA
ORG,19/08/2021,07:00 AM,19/08/2021,07:10 AM,TRUE,ORG
VETRO,20/08/2021,07:00 AM,20/08/2021,07:10 AM,TRUE,VETRO
ORG,23/08/2021,07:00 AM,23/08/2021,07:10 AM,TRUE,ORG
NON REC,24/08/2021,07:00 AM,24/08/2021,07:10 AM,TRUE,NON REC
ORG,26/08/2021,07:00 AM,26/08/2021,07:10 AM,TRUE,ORG
SFALCI,28/08/2021,07:00 AM,28/08/2021,07:10 AM,TRUE,SFALCI
ORG - PLASTICA,30/08/2021,07:00 AM,30/08/2021,07:10 AM,TRUE,ORG - PLASTICA
NON REC,31/08/2021,07:00 AM,31/08/2021,07:10 AM,TRUE,NON REC
CARTA,01/09/2021,07:00 AM,01/09/2021,07:10 AM,TRUE,CARTA
ORG,02/09/2021,07:00 AM,02/09/2021,07:10 AM,TRUE,ORG
VETRO,03/09/2021,07:00 AM,03/09/2021,07:10 AM,TRUE,VETRO
SFALCI,04/09/2021,07:00 AM,04/09/2021,07:10 AM,TRUE,SFALCI
ORG,06/09/2021,07:00 AM,06/09/2021,07:10 AM,TRUE,ORG
NON REC,07/09/2021,07:00 AM,07/09/2021,07:10 AM,TRUE,NON REC
ORG,09/09/2021,07:00 AM,09/09/2021,07:10 AM,TRUE,ORG
SFALCI,11/09/2021,07:00 AM,11/09/2021,07:10 AM,TRUE,SFALCI
ORG - PLASTICA,13/09/2021,07:00 AM,13/09/2021,07:10 AM,TRUE,ORG - PLASTICA
NON REC,14/09/2021,07:00 AM,14/09/2021,07:10 AM,TRUE,NON REC
CARTA,15/09/2021,07:00 AM,15/09/2021,07:10 AM,TRUE,CARTA
ORG,16/09/2021,07:00 AM,16/09/2021,07:10 AM,TRUE,ORG
VETRO,17/09/2021,07:00 AM,17/09/2021,07:10 AM,TRUE,VETRO
SFALCI,18/09/2021,07:00 AM,18/09/2021,07:10 AM,TRUE,SFALCI
ORG,20/09/2021,07:00 AM,20/09/2021,07:10 AM,TRUE,ORG
NON REC,21/09/2021,07:00 AM,21/09/2021,07:10 AM,TRUE,NON REC
ORG,23/09/2021,07:00 AM,23/09/2021,07:10 AM,TRUE,ORG
ORG - LAV - PLASTICA,27/09/2021,07:00 AM,27/09/2021,07:10 AM,TRUE,ORG - LAV - PLASTICA
NON REC,28/09/2021,07:00 AM,28/09/2021,07:10 AM,TRUE,NON REC
CARTA,29/09/2021,07:00 AM,29/09/2021,07:10 AM,TRUE,CARTA
ORG,30/09/2021,07:00 AM,30/09/2021,07:10 AM,TRUE,ORG
VETRO,01/10/2021,07:00 AM,01/10/2021,07:10 AM,TRUE,VETRO
SFALCI,02/10/2021,07:00 AM,02/10/2021,07:10 AM,TRUE,SFALCI
ORG,04/10/2021,07:00 AM,04/10/2021,07:10 AM,TRUE,ORG
NON REC,05/10/2021,07:00 AM,05/10/2021,07:10 AM,TRUE,NON REC
ORG,07/10/2021,07:00 AM,07/10/2021,07:10 AM,TRUE,ORG
ORG - PLASTICA,11/10/2021,07:00 AM,11/10/2021,07:10 AM,TRUE,ORG - PLASTICA
NON REC,12/10/2021,07:00 AM,12/10/2021,07:10 AM,TRUE,NON REC
CARTA,13/10/2021,07:00 AM,13/10/2021,07:10 AM,TRUE,CARTA
ORG,14/10/2021,07:00 AM,14/10/2021,07:10 AM,TRUE,ORG
VETRO,15/10/2021,07:00 AM,15/10/2021,07:10 AM,TRUE,VETRO
SFALCI,16/10/2021,07:00 AM,16/10/2021,07:10 AM,TRUE,SFALCI
ORG,18/10/2021,07:00 AM,18/10/2021,07:10 AM,TRUE,ORG
NON REC,19/10/2021,07:00 AM,19/10/2021,07:10 AM,TRUE,NON REC
ORG,21/10/2021,07:00 AM,21/10/2021,07:10 AM,TRUE,ORG
ORG - PLASTICA,25/10/2021,07:00 AM,25/10/2021,07:10 AM,TRUE,ORG - PLASTICA
NON REC,26/10/2021,07:00 AM,26/10/2021,07:10 AM,TRUE,NON REC
CARTA,27/10/2021,07:00 AM,27/10/2021,07:10 AM,TRUE,CARTA
ORG,28/10/2021,07:00 AM,28/10/2021,07:10 AM,TRUE,ORG
VETRO,29/10/2021,07:00 AM,29/10/2021,07:10 AM,TRUE,VETRO
SFALCI,30/10/2021,07:00 AM,30/10/2021,07:10 AM,TRUE,SFALCI
ORG,01/11/2021,07:00 AM,01/11/2021,07:10 AM,TRUE,ORG
NON REC,02/11/2021,07:00 AM,02/11/2021,07:10 AM,TRUE,NON REC
ORG,04/11/2021,07:00 AM,04/11/2021,07:10 AM,TRUE,ORG
ORG - PLASTICA,08/11/2021,07:00 AM,08/11/2021,07:10 AM,TRUE,ORG - PLASTICA
NON REC,09/11/2021,07:00 AM,09/11/2021,07:10 AM,TRUE,NON REC
CARTA,10/11/2021,07:00 AM,10/11/2021,07:10 AM,TRUE,CARTA
ORG,11/11/2021,07:00 AM,11/11/2021,07:10 AM,TRUE,ORG
VETRO,12/11/2021,07:00 AM,12/11/2021,07:10 AM,TRUE,VETRO
ORG,15/11/2021,07:00 AM,15/11/2021,07:10 AM,TRUE,ORG
NON REC,16/11/2021,07:00 AM,16/11/2021,07:10 AM,TRUE,NON REC
ORG,18/11/2021,07:00 AM,18/11/2021,07:10 AM,TRUE,ORG
SFALCI,20/11/2021,07:00 AM,20/11/2021,07:10 AM,TRUE,SFALCI
ORG - PLASTICA,22/11/2021,07:00 AM,22/11/2021,07:10 AM,TRUE,ORG - PLASTICA
NON REC,23/11/2021,07:00 AM,23/11/2021,07:10 AM,TRUE,NON REC
CARTA,24/11/2021,07:00 AM,24/11/2021,07:10 AM,TRUE,CARTA
ORG,25/11/2021,07:00 AM,25/11/2021,07:10 AM,TRUE,ORG
VETRO,26/11/2021,07:00 AM,26/11/2021,07:10 AM,TRUE,VETRO
ORG,29/11/2021,07:00 AM,29/11/2021,07:10 AM,TRUE,ORG
NON REC,30/11/2021,07:00 AM,30/11/2021,07:10 AM,TRUE,NON REC
ORG,02/12/2021,07:00 AM,02/12/2021,07:10 AM,TRUE,ORG
ORG - PLASTICA,06/12/2021,07:00 AM,06/12/2021,07:10 AM,TRUE,ORG - PLASTICA
NON REC,07/12/2021,07:00 AM,07/12/2021,07:10 AM,TRUE,NON REC
CARTA,08/12/2021,07:00 AM,08/12/2021,07:10 AM,TRUE,CARTA
ORG,09/12/2021,07:00 AM,09/12/2021,07:10 AM,TRUE,ORG
VETRO,10/12/2021,07:00 AM,10/12/2021,07:10 AM,TRUE,VETRO
ORG,13/12/2021,07:00 AM,13/12/2021,07:10 AM,TRUE,ORG
NON REC,14/12/2021,07:00 AM,14/12/2021,07:10 AM,TRUE,NON REC
ORG,16/12/2021,07:00 AM,16/12/2021,07:10 AM,TRUE,ORG
SFALCI,18/12/2021,07:00 AM,18/12/2021,07:10 AM,TRUE,SFALCI
ORG - PLASTICA,20/12/2021,07:00 AM,20/12/2021,07:10 AM,TRUE,ORG - PLASTICA
NON REC,21/12/2021,07:00 AM,21/12/2021,07:10 AM,TRUE,NON REC
CARTA,22/12/2021,07:00 AM,22/12/2021,07:10 AM,TRUE,CARTA
ORG,23/12/2021,07:00 AM,23/12/2021,07:10 AM,TRUE,ORG
VETRO,24/12/2021,07:00 AM,24/12/2021,07:10 AM,TRUE,VETRO
ORG,27/12/2021,07:00 AM,27/12/2021,07:10 AM,TRUE,ORG
NON REC,28/12/2021,07:00 AM,28/12/2021,07:10 AM,TRUE,NON REC
ORG,30/12/2021,07:00 AM,30/12/2021,07:10 AM,TRUE,ORG
